"Mode : 1 - Takoyaki AM, 2 - Sheet pAM, 3 - 3D xAM",,,,,,,,,,
,,,,,,,,,,
Z axis,,,,X axis,,,,Y axis,,
FWHM (mm),Mode,Phantom,,FWHM,Mode,Phantom,,FWHM,Mode,Phantom
0.088135079,1,5,,,,,,,,
0.1232,1,5,,,,,,,,
0.08373173,1,5,,,,,,,,
0.10351759,1,5,,,,,,,,
0.151261368,1,5,,,,,,,,
0.101286376,1,5,,,,,,,,
0.105660101,1,5,,,,,,,,
0.09318015,1,5,,,,,,,,
0.088409359,1,5,,,,,,,,
0.095765018,1,5,,,,,,,,
0.205391311,1,5,,,,,,,,
0.11638423,1,5,,,,,,,,
0.166048488,1,5,,,,,,,,
0.056764928,1,5,,,,,,,,
0.068609858,1,5,,,,,,,,
0.136648827,1,5,,,,,,,,
0.086084126,1,5,,,,,,,,
0.060533564,1,5,,,,,,,,
0.120314326,1,5,,,,,,,,
0.086006941,1,5,,,,,,,,
0.097410457,1,5,,,,,,,,
0.092315184,1,5,,,,,,,,
0.06741176,1,5,,,,,,,,
0.0709129,1,5,,,,,,,,
0.096453601,1,5,,,,,,,,
0.1121432,1,5,,,,,,,,
0.078593033,1,5,,,,,,,,
0.04928,1,5,,,,,,,,
0.126340398,1,5,,,,,,,,
0.117023922,1,5,,,,,,,,
0.13185707,1,5,,,,,,,,
0.125337817,1,5,,,,,,,,
0.122050204,1,5,,,,,,,,
0.101520837,1,5,,,,,,,,
0.137880126,1,5,,,,,,,,
0.100779336,1,5,,,,,,,,
0.107248929,1,5,,,,,,,,
0.064995288,1,5,,,,,,,,
0.101386424,1,5,,,,,,,,
0.062917217,1,5,,,,,,,,
0.098122965,1,5,,,,,,,,
0.085332334,1,5,,,,,,,,
0.085901893,1,5,,,,,,,,
0.101479714,1,5,,,,,,,,
0.090353838,1,5,,,,,,,,
0.103426556,1,5,,,,,,,,
0.137277395,1,5,,,,,,,,
0.065893925,1,5,,,,,,,,
0.098573017,1,5,,,,,,,,
0.103999101,1,5,,,,,,,,
0.096789314,1,5,,,,,,,,
0.062975663,1,5,,,,,,,,
0.11392582,1,5,,,,,,,,
0.085232945,1,5,,,,,,,,
0.094651287,1,5,,,,,,,,
0.078690979,1,5,,,,,,,,
0.066097079,1,5,,,,,,,,
0.082392288,1,5,,,,,,,,
0.125658424,1,5,,,,,,,,
0.080460931,1,5,,,,,,,,
0.110519676,1,5,,,,,,,,
0.063726864,1,5,,,,,,,,
0.076824086,1,5,,,,,,,,
0.133010581,1,5,,,,,,,,
0.113463695,1,5,,,,,,,,
0.136737989,1,5,,,,,,,,
0.103725211,1,5,,,,,,,,
0.1035561,1,5,,,,,,,,
0.08538876,1,5,,,,,,,,
0.083365726,1,5,,,,,,,,
0.092166417,1,5,,,,,,,,
0.086349626,1,5,,,,,,,,
0.08806019,1,5,,,,,,,,
0.08643522,1,5,,,,,,,,
0.096652441,1,5,,,,,,,,
0.07462125,1,5,,,,,,,,
0.095522264,1,5,,,,,,,,
0.057771828,1,5,,,,,,,,
0.097000078,1,5,,,,,,,,
0.095509369,1,5,,,,,,,,
0.131288965,1,5,,,,,,,,
0.121528403,1,5,,,,,,,,
0.095502976,1,5,,,,,,,,
0.106395255,1,5,,,,,,,,
0.105956677,1,5,,,,,,,,
0.067241889,1,5,,,,,,,,
0.130936716,1,5,,,,,,,,
0.0868827,1,5,,,,,,,,
0.092215336,1,5,,,,,,,,
0.066334157,1,5,,,,,,,,
0.070903397,1,5,,,,,,,,
0.140725485,1,5,,,,,,,,
0.116301454,1,5,,,,,,,,
0.064847414,1,5,,,,,,,,
0.105604791,1,5,,,,,,,,
0.070630569,1,5,,,,,,,,
0.07227168,1,5,,,,,,,,
0.110066418,1,5,,,,,,,,
0.114289759,1,5,,,,,,,,
0.076178338,1,5,,,,,,,,
0.091576539,1,5,,,,,,,,
0.109284727,1,5,,,,,,,,
0.124150034,1,5,,,,,,,,
0.08199324,1,5,,,,,,,,
0.139413537,1,5,,,,,,,,
0.099458913,1,5,,,,,,,,
0.076433579,1,5,,,,,,,,
0.087063423,1,5,,,,,,,,
0.084261664,1,5,,,,,,,,
0.082204976,1,5,,,,,,,,
0.13608858,1,5,,,,,,,,
0.11277324,1,5,,,,,,,,
0.085011234,1,5,,,,,,,,
0.120533111,1,5,,,,,,,,
0.095049224,1,5,,,,,,,,
0.161659506,1,5,,,,,,,,
0.109138257,1,5,,,,,,,,
0.132872001,1,5,,,,,,,,
0.176026105,1,5,,,,,,,,
0.081759077,1,5,,,,,,,,
0.096337729,1,5,,,,,,,,
0.0616,1,5,,,,,,,,
0.076510525,1,5,,,,,,,,
0.066004864,1,5,,,,,,,,
0.103948097,1,5,,,,,,,,
0.133828125,1,5,,,,,,,,
0.106921259,1,5,,,,,,,,
0.144594394,1,5,,,,,,,,
0.123633133,1,5,,,,,,,,
0.103005279,1,5,,,,,,,,
0.106322516,1,5,,,,,,,,
0.093428469,1,5,,,,,,,,
0.064167853,1,5,,,,,,,,
0.076733464,1,5,,,,,,,,
0.103472158,1,5,,,,,,,,
0.07703749,1,5,,,,,,,,
0.081329972,1,5,,,,,,,,
0.119213861,1,5,,,,,,,,
0.140593667,1,5,,,,,,,,
0.162529936,1,5,,,,,,,,
0.080990907,1,5,,,,,,,,
0.15010843,1,5,,,,,,,,
0.107477161,1,5,,,,,,,,
0.119576756,1,5,,,,,,,,
0.140696654,1,5,,,,,,,,
0.119597753,1,5,,,,,,,,
0.103243314,1,5,,,,,,,,
0.108645707,1,5,,,,,,,,
0.066771167,1,5,,,,,,,,
0.097998024,1,5,,,,,,,,
0.08082493,1,5,,,,,,,,
0.117590756,1,5,,,,,,,,
0.191646393,1,5,,,,,,,,
0.105891096,1,5,,,,,,,,
0.13552,1,5,,,,,,,,
0.330239353,1,5,,,,,,,,
0.114218241,1,5,,,,,,,,
0.108916347,1,5,,,,,,,,
0.117660219,1,5,,,,,,,,
0.095109481,1,5,,,,,,,,
0.090629612,1,5,,,,,,,,
0.138906998,1,5,,,,,,,,
0.198355793,1,5,,,,,,,,
0.177499095,1,5,,,,,,,,
0.077310588,1,5,,,,,,,,
0.094134458,1,5,,,,,,,,
0.082018374,1,5,,,,,,,,
0.049121398,1,5,,,,,,,,
0.064512328,1,5,,,,,,,,
0.098097266,1,5,,,,,,,,
0.079555481,1,5,,,,,,,,
0.12241391,1,5,,,,,,,,
0.089934246,1,5,,,,,,,,
0.125717965,1,5,,,,,,,,
0.149719611,1,5,,,,,,,,
0.101667898,1,5,,,,,,,,
0.134269071,1,5,,,,,,,,
0.113118888,1,5,,,,,,,,
0.113654359,1,5,,,,,,,,
0.089739096,1,5,,,,,,,,
0.085050014,1,5,,,,,,,,
0.086136431,1,5,,,,,,,,
0.1072023,1,5,,,,,,,,
0.119787255,1,5,,,,,,,,
0.109052733,1,5,,,,,,,,
0.117625797,1,5,,,,,,,,
0.092135922,1,5,,,,,,,,
0.105039859,1,5,,,,,,,,
0.130548462,1,5,,,,,,,,
0.129711443,1,5,,,,,,,,
0.103770499,1,5,,,,,,,,
0.101638082,1,5,,,,,,,,
0.174907622,1,5,,,,,,,,
0.084300071,1,5,,,,,,,,
0.131898081,1,5,,,,,,,,
0.084144033,1,5,,,,,,,,
0.175139847,1,5,,,,,,,,
0.04928,1,5,,,,,,,,
0.0778467,1,5,,,,,,,,
0.114925285,1,5,,,,,,,,
0.123569646,1,5,,,,,,,,
0.083558448,1,5,,,,,,,,
0.06603859,1,5,,,,,,,,
0.085732235,1,5,,,,,,,,
0.102527103,1,5,,,,,,,,
0.088550859,1,5,,,,,,,,
0.076847533,1,5,,,,,,,,
0.123162491,1,5,,,,,,,,
0.086863181,1,5,,,,,,,,
0.097246156,1,5,,,,,,,,
0.099138079,1,5,,,,,,,,
0.099875736,1,5,,,,,,,,
0.160615234,1,5,,,,,,,,
0.073040884,1,5,,,,,,,,
0.071114208,1,5,,,,,,,,
0.103891514,1,5,,,,,,,,
0.075965784,1,5,,,,,,,,
0.08624,1,5,,,,,,,,
0.092213146,1,5,,,,,,,,
0.084368105,1,5,,,,,,,,
0.08438096,1,5,,,,,,,,
0.11208775,1,5,,,,,,,,
0.095072844,1,5,,,,,,,,
0.073849095,1,5,,,,,,,,
0.120433692,1,5,,,,,,,,
0.144919276,1,5,,,,,,,,
0.068331428,1,5,,,,,,,,
0.067339282,1,5,,,,,,,,
0.074519081,1,5,,,,,,,,
0.080702501,1,5,,,,,,,,
0.126529549,1,5,,,,,,,,
0.138012068,1,5,,,,,,,,
0.074862148,1,5,,,,,,,,
0.04450097,1,5,,,,,,,,
0.104276449,1,5,,,,,,,,
0.091412876,1,5,,,,,,,,
0.077485695,1,5,,,,,,,,
0.094447797,1,5,,,,,,,,
0.060931287,1,5,,,,,,,,
0.090431285,1,5,,,,,,,,
0.117835934,1,5,,,,,,,,
0.089086929,1,5,,,,,,,,
0.084983729,1,5,,,,,,,,
0.128624783,1,5,,,,,,,,
0.110286811,1,5,,,,,,,,
0.11450045,1,5,,,,,,,,
0.077578915,1,5,,,,,,,,
0.108875691,1,5,,,,,,,,
0.121777944,1,5,,,,,,,,
0.140559852,1,5,,,,,,,,
0.070417704,1,5,,,,,,,,
0.075989338,1,5,,,,,,,,
0.113304386,1,5,,,,,,,,
0.094211338,1,5,,,,,,,,
0.076037576,1,5,,,,,,,,
0.075308436,1,5,,,,,,,,
0.086974419,1,5,,,,,,,,
0.088964059,1,5,,,,,,,,
0.098924105,1,5,,,,,,,,
0.106854359,1,5,,,,,,,,
0.126497705,1,5,,,,,,,,
0.0616,1,5,,,,,,,,
0.130378784,1,5,,,,,,,,
0.03696,1,5,,,,,,,,
0.113353226,1,5,,,,,,,,
0.111011515,1,5,,,,,,,,
0.112522175,1,5,,,,,,,,
0.11731017,1,5,,,,,,,,
0.108465055,1,5,,,,,,,,
0.084195392,1,5,,,,,,,,
0.101012457,1,5,,,,,,,,
0.120348395,1,5,,,,,,,,
0.062366626,1,5,,,,,,,,
0.171466777,1,5,,,,,,,,
0.182273378,1,5,,,,,,,,
0.07972289,1,5,,,,,,,,
0.110410652,1,5,,,,,,,,
0.081852144,1,5,,,,,,,,
0.14276751,1,5,,,,,,,,
0.077528364,1,5,,,,,,,,
0.145162103,1,5,,,,,,,,
0.107009168,1,5,,,,,,,,
0.083249946,1,5,,,,,,,,
0.078900066,1,5,,,,,,,,
0.183433756,1,5,,,,,,,,
0.056785274,1,5,,,,,,,,
0.172808,1,5,,,,,,,,
0.085349046,1,5,,,,,,,,
0.077166238,1,5,,,,,,,,
0.141101182,1,5,,,,,,,,
0.068068483,1,5,,,,,,,,
0.110642818,1,5,,,,,,,,
0.112576587,1,5,,,,,,,,
0.093400981,1,5,,,,,,,,
0.208496709,1,5,,,,,,,,
0.10133938,1,5,,,,,,,,
0.12977699,1,5,,,,,,,,
0.104490699,1,5,,,,,,,,
0.06341396,1,5,,,,,,,,
0.100930058,1,5,,,,,,,,
0.081682367,1,5,,,,,,,,
0.082212109,1,5,,,,,,,,
0.06991115,1,5,,,,,,,,
0.161874796,1,5,,,,,,,,
0.127148185,1,5,,,,,,,,
0.087353383,1,5,,,,,,,,
0.069267143,1,5,,,,,,,,
0.103157188,1,5,,,,,,,,
0.111576807,1,5,,,,,,,,
0.091093541,1,5,,,,,,,,
0.081116937,1,5,,,,,,,,
0.135476646,1,5,,,,,,,,
0.073906345,1,5,,,,,,,,
0.123867485,1,5,,,,,,,,
0.107309036,1,5,,,,,,,,
0.106808386,1,5,,,,,,,,
0.072713419,1,5,,,,,,,,
0.082825572,1,5,,,,,,,,
0.09008176,1,5,,,,,,,,
0.107855418,1,5,,,,,,,,
0.099980417,1,5,,,,,,,,
0.064908902,1,5,,,,,,,,
0.112463817,1,5,,,,,,,,
0.123373616,1,5,,,,,,,,
0.087947052,1,5,,,,,,,,
0.095286849,1,5,,,,,,,,
0.112365874,1,5,,,,,,,,
0.11088,1,5,,,,,,,,
0.108340169,1,5,,,,,,,,
0.083596218,1,5,,,,,,,,
0.120982898,1,5,,,,,,,,
0.10214366,1,5,,,,,,,,
0.118235442,1,5,,,,,,,,
0.117538158,1,5,,,,,,,,
0.076064589,1,5,,,,,,,,
0.072498527,1,5,,,,,,,,
0.074003657,1,5,,,,,,,,
0.143843456,1,5,,,,,,,,
0.075113348,1,5,,,,,,,,
0.03696,1,5,,,,,,,,
0.154565258,1,5,,,,,,,,
0.103308702,1,5,,,,,,,,
0.147217496,1,5,,,,,,,,
0.08960899,1,5,,,,,,,,
0.055409752,1,5,,,,,,,,
0.191607404,1,5,,,,,,,,
0.09388322,1,5,,,,,,,,
0.095835317,1,5,,,,,,,,
0.113940951,1,5,,,,,,,,
0.073254148,1,5,,,,,,,,
0.072406546,1,5,,,,,,,,
0.077811433,1,5,,,,,,,,
0.111414422,1,5,,,,,,,,
0.050025006,1,5,,,,,,,,
0.081071084,1,5,,,,,,,,
0.094390703,1,5,,,,,,,,
0.080108591,1,5,,,,,,,,
0.11242988,1,5,,,,,,,,
0.075322105,1,5,,,,,,,,
0.072799852,1,5,,,,,,,,
0.11065611,1,5,,,,,,,,
0.120275516,1,5,,,,,,,,
0.093133079,1,5,,,,,,,,
0.105256785,1,5,,,,,,,,
0.1232,1,5,,,,,,,,
0.163825381,1,5,,,,,,,,
0.07392,1,5,,,,,,,,
0.105703982,1,5,,,,,,,,
0.122473671,1,5,,,,,,,,
0.077443538,1,5,,,,,,,,
0.064494083,1,5,,,,,,,,
0.071855278,1,5,,,,,,,,
0.102103177,1,5,,,,,,,,
0.067619892,1,5,,,,,,,,
0.090187182,1,5,,,,,,,,
0.0832481,1,5,,,,,,,,
0.145544897,1,5,,,,,,,,
0.125158255,1,5,,,,,,,,
0.085524688,1,5,,,,,,,,
0.109363423,1,5,,,,,,,,
0.057106922,1,5,,,,,,,,
0.069637968,1,5,,,,,,,,
0.147544626,1,5,,,,,,,,
0.09339121,1,5,,,,,,,,
0.103186131,1,5,,,,,,,,
0.133202607,1,5,,,,,,,,
0.081148362,1,5,,,,,,,,
0.086077066,1,5,,,,,,,,
0.092481446,1,5,,,,,,,,
0.148144099,1,5,,,,,,,,
0.115961551,1,5,,,,,,,,
0.091227624,1,5,,,,,,,,
0.130526462,1,5,,,,,,,,
0.077847872,1,5,,,,,,,,
0.088709623,1,5,,,,,,,,
0.083459652,1,5,,,,,,,,
0.094811764,1,5,,,,,,,,
0.101717354,1,5,,,,,,,,
0.0786659,1,5,,,,,,,,
0.114289488,1,5,,,,,,,,
0.078182714,1,5,,,,,,,,
0.072610351,1,5,,,,,,,,
0.089419383,1,5,,,,,,,,
0.02464,1,5,,,,,,,,
0.066502988,1,5,,,,,,,,
0.127060547,1,5,,,,,,,,
0.075022777,1,5,,,,,,,,
0.071162825,1,5,,,,,,,,
0.125945567,1,5,,,,,,,,
0.091084026,1,5,,,,,,,,
0.109225499,1,5,,,,,,,,
0.089071008,1,5,,,,,,,,
0.091244002,1,5,,,,,,,,
0.154616039,1,5,,,,,,,,
0.091828113,1,5,,,,,,,,
0.161127258,1,5,,,,,,,,
0.112929445,1,5,,,,,,,,
0.084085977,1,5,,,,,,,,
0.134071015,1,5,,,,,,,,
0.081824949,1,5,,,,,,,,
0.129772033,1,5,,,,,,,,
0.141081865,1,5,,,,,,,,
0.067689179,1,5,,,,,,,,
0.075180449,1,5,,,,,,,,
0.084283564,1,5,,,,,,,,
0.086022792,1,5,,,,,,,,
0.150129754,1,5,,,,,,,,
0.07815133,1,5,,,,,,,,
0.121465526,1,5,,,,,,,,
0.04847994,1,5,,,,,,,,
0.162316599,1,5,,,,,,,,
0.066771269,1,5,,,,,,,,
0.072342188,1,5,,,,,,,,
0.070222175,1,5,,,,,,,,
0.08835391,1,5,,,,,,,,
0.113395273,1,5,,,,,,,,
0.051853124,1,5,,,,,,,,
0.129298494,1,5,,,,,,,,
0.137263509,1,5,,,,,,,,
0.266325862,1,5,,,,,,,,
0.107953439,1,5,,,,,,,,
0.12748303,1,5,,,,,,,,
0.165707211,1,5,,,,,,,,
0.069653686,1,5,,,,,,,,
0.081331367,1,5,,,,,,,,
0.0616,1,5,,,,,,,,
0.113338894,1,5,,,,,,,,
0.123233646,1,5,,,,,,,,
0.129796806,1,5,,,,,,,,
0.089740849,1,5,,,,,,,,
0.074422764,1,5,,,,,,,,
0.069942117,1,5,,,,,,,,
0.068508737,1,5,,,,,,,,
0.060248835,1,5,,,,,,,,
0.088315376,1,5,,,,,,,,
0.103171023,1,5,,,,,,,,
0.093660056,1,5,,,,,,,,
0.062682222,1,5,,,,,,,,
0.079738531,1,5,,,,,,,,
0.108404202,1,5,,,,,,,,
0.082579868,1,5,,,,,,,,
0.097784433,1,5,,,,,,,,
0.074678314,1,5,,,,,,,,
0.086370475,1,5,,,,,,,,
0.117892523,1,5,,,,,,,,
0.077948492,1,5,,,,,,,,
0.124274206,1,5,,,,,,,,
0.09386167,1,5,,,,,,,,
0.063925121,1,5,,,,,,,,
0.114582556,1,5,,,,,,,,
0.071299585,1,5,,,,,,,,
0.065816438,1,5,,,,,,,,
0.106967268,1,5,,,,,,,,
0.074810319,1,5,,,,,,,,
0.105003412,1,5,,,,,,,,
0.102025848,1,5,,,,,,,,
0.173828074,1,5,,,,,,,,
0.054493856,1,5,,,,,,,,
0.080849878,1,5,,,,,,,,
0.117605848,1,5,,,,,,,,
0.133075346,1,5,,,,,,,,
0.074176528,1,5,,,,,,,,
0.117992098,1,5,,,,,,,,
0.081215391,1,5,,,,,,,,
0.078968335,1,5,,,,,,,,
0.100037378,1,5,,,,,,,,
0.093174543,1,5,,,,,,,,
0.115230912,1,5,,,,,,,,
0.068964427,1,5,,,,,,,,
0.067000952,1,5,,,,,,,,
0.100982226,1,5,,,,,,,,
0.0616,1,5,,,,,,,,
0.069026116,1,5,,,,,,,,
0.088336324,1,5,,,,,,,,
0.101110068,1,5,,,,,,,,
0.097649425,1,5,,,,,,,,
0.05699569,1,5,,,,,,,,
0.110415466,1,5,,,,,,,,
0.084283904,1,5,,,,,,,,
0.122528729,1,5,,,,,,,,
0.118965579,1,5,,,,,,,,
0.083414902,1,5,,,,,,,,
0.115580942,1,5,,,,,,,,
0.060334651,1,5,,,,,,,,
0.09776582,1,5,,,,,,,,
0.077477633,1,5,,,,,,,,
0.083508156,1,5,,,,,,,,
0.076676373,1,5,,,,,,,,
0.132166235,1,5,,,,,,,,
0.070221339,1,5,,,,,,,,
0.105655404,1,5,,,,,,,,
0.091908414,1,5,,,,,,,,
0.095234226,1,5,,,,,,,,
0.072499271,1,5,,,,,,,,
0.102210262,1,5,,,,,,,,
0.062149637,1,5,,,,,,,,
0.116007733,1,5,,,,,,,,
0.057646635,1,5,,,,,,,,
0.090958283,1,5,,,,,,,,
0.145564489,1,5,,,,,,,,
0.094790512,1,5,,,,,,,,
0.064901513,1,5,,,,,,,,
0.100253189,1,5,,,,,,,,
0.07836912,1,5,,,,,,,,
0.075548557,1,5,,,,,,,,
0.119993897,1,5,,,,,,,,
0.11726601,1,5,,,,,,,,
0.12344208,1,5,,,,,,,,
0.080859631,1,5,,,,,,,,
0.095481764,1,5,,,,,,,,
0.112138251,1,5,,,,,,,,
0.109348746,1,5,,,,,,,,
0.092034694,1,5,,,,,,,,
0.111631466,1,5,,,,,,,,
0.076655008,1,5,,,,,,,,
0.110361195,1,5,,,,,,,,
0.095232692,1,5,,,,,,,,
0.105707009,1,5,,,,,,,,
0.133274398,1,5,,,,,,,,
0.058421033,1,5,,,,,,,,
0.088386092,1,5,,,,,,,,
0.088117371,1,5,,,,,,,,
0.068216453,1,5,,,,,,,,
0.096672537,1,5,,,,,,,,
0.058501295,1,5,,,,,,,,
0.10679568,1,5,,,,,,,,
0.088601432,1,5,,,,,,,,
0.083395427,1,5,,,,,,,,
0.057355199,1,5,,,,,,,,
0.071972923,1,5,,,,,,,,
0.110192538,1,5,,,,,,,,
0.068126522,1,5,,,,,,,,
0.093225945,1,5,,,,,,,,
0.072752981,1,5,,,,,,,,
0.062865476,1,5,,,,,,,,
0.088499372,1,5,,,,,,,,
0.11536143,1,5,,,,,,,,
0.086184427,1,5,,,,,,,,
0.081108864,1,5,,,,,,,,
0.08051324,1,5,,,,,,,,
0.184297135,1,5,,,,,,,,
0.073777366,1,5,,,,,,,,
0.067708271,1,5,,,,,,,,
0.125961562,1,5,,,,,,,,
0.072605585,1,5,,,,,,,,
0.083508041,1,5,,,,,,,,
0.09512912,1,5,,,,,,,,
0.124724269,1,5,,,,,,,,
0.101119794,1,5,,,,,,,,
0.065976336,1,5,,,,,,,,
0.089912729,1,5,,,,,,,,
0.281197197,1,5,,,,,,,,
0.05782991,1,5,,,,,,,,
0.110318381,1,5,,,,,,,,
0.084653657,1,5,,,,,,,,
0.071875891,1,5,,,,,,,,
0.064250682,1,5,,,,,,,,
0.116587698,1,5,,,,,,,,
0.077979634,1,5,,,,,,,,
0.067120451,1,5,,,,,,,,
0.126181933,1,5,,,,,,,,
0.16732464,1,5,,,,,,,,
0.08086214,1,5,,,,,,,,
0.068835812,1,5,,,,,,,,
0.089301347,1,5,,,,,,,,
0.086671723,1,5,,,,,,,,
0.092907649,1,5,,,,,,,,
0.090079664,1,5,,,,,,,,
0.108451394,1,5,,,,,,,,
0.052891028,1,5,,,,,,,,
0.064421016,1,5,,,,,,,,
0.068332226,1,5,,,,,,,,
0.090977214,1,5,,,,,,,,
0.111377202,1,5,,,,,,,,
0.127074019,1,5,,,,,,,,
0.147041958,1,5,,,,,,,,
0.104431017,1,5,,,,,,,,
0.092674017,1,5,,,,,,,,
0.079045628,1,5,,,,,,,,
0.112304707,1,5,,,,,,,,
0.108456147,1,5,,,,,,,,
0.10736268,1,5,,,,,,,,
0.089740101,1,5,,,,,,,,
0.083060903,1,5,,,,,,,,
0.055059682,1,5,,,,,,,,
0.085991347,1,5,,,,,,,,
0.267606528,1,5,,,,,,,,
0.100352451,1,5,,,,,,,,
0.113895653,1,5,,,,,,,,
0.099978935,1,5,,,,,,,,
0.108920011,1,5,,,,,,,,
0.094955305,1,5,,,,,,,,
0.101820557,1,5,,,,,,,,
0.098596965,1,5,,,,,,,,
0.137006535,1,5,,,,,,,,
0.113088146,1,5,,,,,,,,
0.147774624,1,5,,,,,,,,
0.079009116,1,5,,,,,,,,
0.110196838,1,5,,,,,,,,
0.06788034,1,5,,,,,,,,
0.100103774,1,5,,,,,,,,
0.063757374,1,5,,,,,,,,
0.154234974,1,5,,,,,,,,
0.078239447,1,5,,,,,,,,
0.10284406,1,5,,,,,,,,
0.075803816,1,5,,,,,,,,
0.101007087,1,5,,,,,,,,
0.093512087,1,5,,,,,,,,
0.094428974,1,5,,,,,,,,
0.155985303,1,5,,,,,,,,
0.137722706,1,5,,,,,,,,
0.099548298,1,5,,,,,,,,
0.125807514,1,5,,,,,,,,
0.114749949,1,5,,,,,,,,
0.08595488,1,5,,,,,,,,
0.061331096,1,5,,,,,,,,
0.101906912,1,5,,,,,,,,
0.102128169,1,5,,,,,,,,
0.098964085,1,5,,,,,,,,
0.111694607,1,5,,,,,,,,
0.085620612,1,5,,,,,,,,
0.100256376,1,5,,,,,,,,
0.074477896,1,5,,,,,,,,
0.080528206,1,5,,,,,,,,
0.075513879,1,5,,,,,,,,
0.115054095,1,5,,,,,,,,
0.084685378,1,5,,,,,,,,
0.132256468,1,5,,,,,,,,
0.112158727,1,5,,,,,,,,
0.05196997,1,5,,,,,,,,
0.114175838,1,5,,,,,,,,
0.078418566,1,5,,,,,,,,
0.143911998,1,5,,,,,,,,
0.127941578,1,5,,,,,,,,
0.146503342,1,5,,,,,,,,
0.1291663,1,5,,,,,,,,
0.199502653,1,5,,,,,,,,
0.114420865,1,5,,,,,,,,
0.079459213,1,5,,,,,,,,
0.069573458,1,5,,,,,,,,
0.069666168,1,5,,,,,,,,
0.057226565,1,5,,,,,,,,
0.064482174,1,5,,,,,,,,
0.112340269,1,5,,,,,,,,
0.055080034,1,5,,,,,,,,
0.092583572,1,5,,,,,,,,
0.102322878,1,5,,,,,,,,
0.093790203,1,5,,,,,,,,
0.154638332,1,5,,,,,,,,
0.169588599,1,5,,,,,,,,
0.082799531,1,5,,,,,,,,
0.104716302,1,5,,,,,,,,
0.118079184,1,5,,,,,,,,
0.058577326,1,5,,,,,,,,
0.124260199,1,5,,,,,,,,
0.098289451,1,5,,,,,,,,
0.063937661,1,5,,,,,,,,
0.061555573,1,5,,,,,,,,
0.070057465,1,5,,,,,,,,
0.129664082,1,5,,,,,,,,
0.102044561,1,5,,,,,,,,
0.088328817,1,5,,,,,,,,
0.140239212,1,5,,,,,,,,
0.197898184,1,5,,,,,,,,
0.121528373,1,5,,,,,,,,
0.117443561,1,5,,,,,,,,
0.065171814,1,5,,,,,,,,
0.094590065,1,5,,,,,,,,
0.102295198,1,5,,,,,,,,
0.119840463,1,5,,,,,,,,
0.105253715,1,5,,,,,,,,
0.077627331,1,5,,,,,,,,
0.118862236,1,5,,,,,,,,
0.092809454,1,5,,,,,,,,
0.13552,1,5,,,,,,,,
0.09171625,1,5,,,,,,,,
0.120350582,1,5,,,,,,,,
0.101307126,1,5,,,,,,,,
0.122774389,1,5,,,,,,,,
0.061807826,1,5,,,,,,,,
0.263589946,1,5,,,,,,,,
0.132460867,1,5,,,,,,,,
0.079023246,1,5,,,,,,,,
0.120949839,1,5,,,,,,,,
0.07717708,1,5,,,,,,,,
0.108817774,1,5,,,,,,,,
0.083692978,1,5,,,,,,,,
0.156283811,1,5,,,,,,,,
0.076304274,1,5,,,,,,,,
0.090201923,1,5,,,,,,,,
0.106807078,1,5,,,,,,,,
0.119239956,1,5,,,,,,,,
0.081677611,1,5,,,,,,,,
0.178925705,1,5,,,,,,,,
0.070978438,1,5,,,,,,,,
0.08696514,1,5,,,,,,,,
0.100211908,1,5,,,,,,,,
0.106166074,1,5,,,,,,,,
0.106238612,1,5,,,,,,,,
0.143199498,1,5,,,,,,,,
0.097981591,1,5,,,,,,,,
0.12454669,1,5,,,,,,,,
0.096577315,1,5,,,,,,,,
0.069768887,1,5,,,,,,,,
0.10510487,1,5,,,,,,,,
0.089403201,1,5,,,,,,,,
0.067503533,1,5,,,,,,,,
0.060909148,1,5,,,,,,,,
0.117939806,1,5,,,,,,,,
0.107728588,1,5,,,,,,,,
0.081175329,1,5,,,,,,,,
0.083054449,1,5,,,,,,,,
0.095050658,1,5,,,,,,,,
0.08558466,1,5,,,,,,,,
0.104550258,1,5,,,,,,,,
0.09437438,1,5,,,,,,,,
0.066188326,1,5,,,,,,,,
0.053159646,1,5,,,,,,,,
0.055058984,1,5,,,,,,,,
0.102539294,1,5,,,,,,,,
0.161490062,1,5,,,,,,,,
0.113407487,1,5,,,,,,,,
0.081404859,1,5,,,,,,,,
0.11834025,1,5,,,,,,,,
0.091069233,1,5,,,,,,,,
0.198320667,1,5,,,,,,,,
0.1232,1,5,,,,,,,,
0.090255927,1,5,,,,,,,,
0.159983409,1,5,,,,,,,,
0.053936114,1,5,,,,,,,,
0.133265099,1,5,,,,,,,,
0.125565337,1,5,,,,,,,,
0.117096479,1,5,,,,,,,,
0.128384986,1,5,,,,,,,,
0.157845108,1,5,,,,,,,,
0.151313021,1,5,,,,,,,,
0.104801466,1,5,,,,,,,,
0.076530497,1,5,,,,,,,,
0.077256939,1,5,,,,,,,,
0.065145604,1,5,,,,,,,,
0.100387123,1,5,,,,,,,,
0.096991874,1,5,,,,,,,,
0.10680779,1,5,,,,,,,,
0.0960491,1,5,,,,,,,,
0.094386431,1,5,,,,,,,,
0.061560884,1,5,,,,,,,,
0.099513477,1,5,,,,,,,,
0.11437367,1,5,,,,,,,,
0.092222358,1,5,,,,,,,,
0.117194087,1,5,,,,,,,,
0.078158209,1,5,,,,,,,,
